K1,K2,K3,K4,K5,K6
75,-0.19234678280046388,1.1947427565721451,1.1893105522203402,1.1946567388784504,1
76,-0.14690887108118494,0.44401024520285576,0.4391352859102034,0.43367690226031758,1
77,-0.11684568713489711,0.013256074578294108,0.015026917098486593,0.012384677942169823,1
78,-0.17085357907597348,0.77373289468329942,0.77484177495201556,0.78654205124435383,1
79,-0.20086253447623642,1.1887028185148889,1.1869207562955189,1.1959918830805807,1
80,-0.14043136475600357,0.43886414318007888,0.43769916441547496,0.43353104617100924,1
81,-0.11056265559546022,0.013241114979390687,0.0080520041097664596,0.0070478410333743111,1
82,-0.15847077108366658,0.77017625004401102,0.76482258358644917,0.77043056322536918,1
83,-0.19353233101356002,1.2051546374089264,1.1982152534676018,1.2060596931425833,1
84,-0.14080909462831495,0.43965700192196022,0.4302305846629419,0.43314583649924615,1
85,-0.11622860368013099,0.028642022050462811,0.020221637817699603,0.022811518377854396,1
86,-0.14931923645449868,0.78366232845544526,0.77303540338442744,0.78431681090746996,1
87,-0.18175912667656755,1.1953336607288303,1.1959152151362007,1.1952887819321201,1
88,-0.12587567502297473,0.44771274593145249,0.44562027203483645,0.44386438911354742,1
89,-0.10011711566114637,0.027781845113516092,0.020999536960677505,0.018297459408747052,1
90,-0.15825759679929285,0.77084943199466505,0.77128139041300126,0.77064747740946882,1
91,-0.18789630212669609,1.187794022881506,1.1921304366136352,1.1871395404294813,1
92,-0.1416917109636168,0.44276111869442009,0.43825266957490155,0.43759631717301395,1
93,-0.11936637955012358,0.032587616261240147,0.034650170960049347,0.029887408659172623,1
94,-0.16750636882133299,0.76049738955349755,0.76476274519083554,0.77031088643414181,1
95,-0.19452714434063753,1.1909430184506762,1.1872087285744097,1.1904194324890565,1
96,-0.14969509637694714,0.43304859910637389,0.43054847613963965,0.42434585244430861,1
97,-0.11775822266800581,0.021263199891350303,0.021814835100913962,0.017725254750691193,1
98,-0.1567204980119663,0.77869200171978359,0.77752328305545382,0.78139594922157696,1
99,-0.1948824348145938,1.1869375858442852,1.177275554902538,1.1850077975857438,1
100,-0.14259676669727378,0.44227493173005888,0.44376902167053811,0.44086498953341147,1
101,-0.1232558752650131,0.02577725886045765,0.02432056791723701,0.026371902916868643,1
102,-0.15927110962499963,0.77329906631510026,0.76773970537261638,0.77277174045375463,1
103,-0.20096725166856036,1.2005732602447536,1.1913188783731246,1.1987930679752463,1
104,-0.13633617455619201,0.43890902197678916,0.43959903347620943,0.43875568608802906,1
105,-0.11730195490145146,0.030216519835047889,0.022420698856502518,0.021891503045293994,1
106,-0.16999714203875263,0.76531064050067332,0.76199521939370263,0.76773783542275342,1
107,-0.17256645315041522,1.1924352384412924,1.1925156462853983,1.1916348998999593,1
108,-0.12730057681852561,0.45704379574746151,0.45181354598085283,0.45048401162831131,1
109,-0.10398417197768074,0.025021799115834881,0.028800967788811659,0.019041699454192255,1
110,-0.14880687019205649,0.76937591150267803,0.76587349540941452,0.77504185958734884,1
111,-0.1856187031936502,1.1962499361616648,1.1925605250821085,1.1969567772098515,1
112,-0.13316847948839258,0.44621678604111037,0.44642435047589535,0.44160548967913082,1
113,-0.107234144839449,0.024498213154215139,0.02230102206527515,0.027276958650525627,1
114,-0.15815661950669474,0.75882565437604022,0.75656114509203487,0.75720253789501901,1
115,-0.18865924167077058,1.1920537686692552,1.1959974929301695,1.2025142682024725,1
116,-0.13646333114687109,0.45740282612114358,0.45130865951786237,0.45122451177403067,1
117,-0.10737252112930565,0.032064030299620405,0.028322260623902182,0.022845177475387096,1
118,-0.15171651217877194,0.76793605010822374,0.76720115981209314,0.76890842403694615,1
119,-0.19816606677389476,1.1907373239657542,1.1878071125305465,1.1946754383770797,1
120,-0.15705895893715621,0.45279900955861574,0.44757249969173296,0.4480343773078761,1
121,-0.11563395962372,0.028208193682263596,0.026153118782906108,0.024333657566277506,1
122,-0.16422273686203204,0.75808141433059506,0.75740636243007808,0.76094991742032603,1
123,-0.1993403952878133,1.1951167465447305,1.1942247804601143,1.1989538836634581,1
124,-0.13828466231336262,0.4503905141351649,0.44849625492401918,0.44551742479237544,1
125,-0.11039062020807087,0.029483499488780252,0.02624661627605249,0.02634946351851351,1
126,-0.14931923645449868,0.77434997813806561,0.76999860480703297,0.77634334469194644,1
127,-0.18431347818932672,1.2008013941280307,1.1952644725839019,1.2053565919941225,1
128,-0.13136584782053032,0.45559271465382961,0.45244558903452242,0.4503905141351649,1
129,-0.10365880070153133,0.01478195366644307,0.012880214655845651,0.0079454169675795827,1
130,-0.15401281061044708,0.76510868591547709,0.75997567354174078,0.77008649245059058,1
131,-0.18471364745999322,1.1947203171737899,1.1921865351095231,1.1985574542925175,1
132,-0.15006908634953267,0.45415285325937532,0.450310106291059,0.44591759406304199,1
133,-0.10595135923348063,0.034162114045825233,0.025782868710046432,0.026031572041815811,1
134,-0.16126073627915466,0.74784904868065494,0.7420391144565387,0.74677943735906027,1
135,-0.17016543752641611,1.2057605011645149,1.2011398550532206,1.20707320596829,1
136,-0.11810042349292157,0.46433660021287931,0.46170932065546599,0.46036108680429516,1
137,-0.092087550949735031,0.021386616582303529,0.022761029731555353,0.016786539919501509,1
138,-0.13872410053115061,0.75457338838774279,0.75194610883032942,0.76158570037372142,1
139,-0.16020982445618931,1.1921921449591117,1.1887121682642035,1.1936581856516471,1
140,-0.098903518200106316,0.46957245982907675,0.46345585382744042,0.4629266580162319,1
141,-0.057815109861997074,0.032322083380704421,0.03124312230979517,0.030788724493103752,1
142,-0.059441966242744129,0.78436542960390609,0.78082935441310986,0.78323971978642359,1
143,-0.090168982390371272,1.2351860322075443,1.232663469842455,1.2368278481871948,1
144,-0.015526193711888275,0.49110680245055155,0.48482938076070342,0.48459189712811163,1
145,0.029189917360300612,0.045647346103926859,0.042747053866526073,0.038975364993000999,1
146,0.0077415924325204694,0.79744385894522207,0.79678002674388271,0.80054797571768199,1
147,-0.011227178977017608,1.2460504409111539,1.2441000832041205,1.2464992288782566,1
148,0.039996357618159499,0.51649698168938318,0.51557883630668566,0.51301887494433773,1
149,0.077666497606836998,0.055460842984571164,0.054206106626546707,0.050561574343700719,1
150,0.018721938027631627,0.80750044930804699,0.80488812934953702,0.8070516613409443,1
151,-0.031546054187589448,1.2660327251463988,1.2557723102485148,1.2613802898874349,1
152,0.010230495700077171,0.50836643968537376,0.50438157652747495,0.5038935196132508,1
153,0.026295234972488608,0.050572794042878282,0.050888815569713058,0.04710216709728457,1
154,-0.032544607414392815,0.78694596041474618,0.78271426387494092,0.78924225884642141,1
155,-0.079745881854412545,1.2521689168626533,1.240670595155511,1.2517724874917127,1
156,-0.03348893209517128,0.51032988704144777,0.50944914065600888,0.50904336153575358,1
157,-0.028180144434319682,0.036795003452827359,0.029414311343851928,0.034408947427731679,1
158,-0.10412628816726324,0.78650839214682111,0.78120334438569539,0.79112716830825247,1
159,-0.14588226860643766,1.22779973024898,1.2240691802724395,1.2273995609783137,1
160,-0.12861328162230082,0.48682461726444726,0.47772357128157839,0.48056028522363958,1
161,-0.11094412536749745,0.026046531640719232,0.023026562612091076,0.020571318442067072,1
162,-0.17557333253000287,0.75427045650994851,0.75293344235795523,0.75765132586212169,1
163,-0.22184337193828466,1.2131916819197892,1.2142818626898761,1.2178889959754635,1
164,-0.1816001809382187,0.46481530737778881,0.46371764680825028,0.45912317999503705,1
165,-0.16157862775585236,0.00018886493615569261,0.00023187378300302855,-0.0079491568673054382,1
166,-0.20979341502157886,0.74152113834450772,0.73973159632568597,0.74120698676753594,1
167,-0.24853503628171392,1.1978767925424119,1.1959563540331852,1.202136538330161,1
168,-0.19899819446289754,0.45503546959467717,0.44830925993772641,0.4486925996596266,1
169,-0.16095032460190867,-0.017186709190168029,-0.019604554362933478,-0.022272972817331236,1
170,-0.21947227551209239,0.73133365149127794,0.72826880366593949,0.72910841115439406,1
171,-0.25150825656376885,1.1920425489700777,1.1851480438254633,1.194746496471871,1
172,-0.20157124547428598,0.45246241858328873,0.44742290370269872,0.44727143776380157,1
173,-0.16685936616876004,-0.0071301188273431284,-0.007786471229230733,-0.013484208461571282,1
174,-0.21909080574005516,0.70924580371037649,0.70996573440760369,0.71313155952554019,1
175,-0.25443659804911356,1.1778047507137466,1.1784274440181013,1.184304696437283,1
176,-0.20906600452490001,0.4519313528222173,0.44907593938152679,0.44601109155618834,1
177,-0.1742830671245828,-0.01178255408630712,-0.010755951611559841,-0.020545139143986087,1
178,-0.21184288007134758,0.72517403664279423,0.72086754210847181,0.72858856509250014,1
179,-0.24650427073057449,1.1797831576687239,1.1745977866988255,1.1773484829471921,1
180,-0.20121595500032974,0.45342731271255943,0.45151061410305859,0.45332633541996131,1
181,-0.16820573007006795,-0.019943015288123384,-0.019122107298298146,-0.024266339371212111,1
182,-0.2186008788759681,0.71987833863098316,0.7143638564852095,0.72450085469214032,1
183,-0.24737566736669878,1.1962985548581009,1.1907915525117789,1.1961339992701634,1
184,-0.1898990184298916,0.44916382702508439,0.44719102991969573,0.44114174211312474,1
185,-0.15076657764840468,-0.0097069097384574286,-0.015606601555994163,-0.016012380676249462,1
186,-0.20700718972581666,0.7154054185588602,0.7148500434495707,0.71916027788361891,1
187,-0.25231981480427945,1.1753887754908439,1.1811762703166051,1.1853107294635381,1
188,-0.19418120361599592,0.46670395673934573,0.4636578084126366,0.46024514991279364,1
189,-0.14824588523317822,-0.0071824774235051021,-0.012962492449814468,-0.01589644378474795,1
190,-0.20419104523224763,0.72060761907752491,0.71881059725925145,0.71988955833016066,1
191,-0.24270079270937964,1.1854565855528465,1.1841233113005789,1.192420278842389,1
192,-0.18535130036325156,0.46271348373185811,0.46586434925089121,0.46453855479807549,1
193,-0.14427037182459401,0.007268495117199774,0.0028161444935690403,0.0062549822914929878,1
194,-0.1935921694091737,0.71931735367210481,0.71783074353107734,0.72023362910493938,1
195,-0.23515367506260365,1.1893872201647204,1.1854360161043542,1.1985275350947107,1
196,-0.19071431657012805,0.47170046277308841,0.46464888183998826,0.46064531918346013,1
197,-0.14565787462288635,-0.012926963402418843,-0.012266871100805382,-0.01672296162416197,1
198,-0.19017390105974197,0.72136681872187358,0.71789432182641688,0.72051786148410435,1
199,-0.21787533832915218,1.1894620181592375,1.1884653348822971,1.1953074814307494,1
200,-0.17095268641870867,0.47136761169748731,0.46765950111930177,0.46663289864455448,1
0,-0.13076559391453055,0.011408564113721591,0.0073937817580159264,0.0027675257971329216,1
1,-0.1861048901580114,0.71991573762824168,0.71936410241867799,0.72467102012966667,1
2,-0.21717223718069137,1.2028284197794443,1.1955823640605996,1.2077071189718225,1
3,-0.16704449120518988,0.47907928493220092,0.472409173771138,0.47167615342487035,1
4,-0.13251212708650498,-0.0011163600681678067,-0.0044729200721229379,-0.0064475871273745357,1
5,-0.18397688721399974,0.71858059342611136,0.71929304432388674,0.72264773437797902,1
6,-0.21245248372666198,1.2009622098162425,1.190918709102458,1.1987238798303181,1
7,-0.16366736175274255,0.47174908146952454,0.46949205198497085,0.4695705898792138,1
8,-0.12440776438057653,-0.0091646242782084109,-0.0065448245202467739,-0.010972865795659448,1
9,-0.17306759971367983,0.72095168985230362,0.72274871167057708,0.72678406347477498,1
10,-0.20867518500354815,1.1967922216219138,1.1907317141161653,1.202007511789619,1
11,-0.15303856673186178,0.48000304016448719,0.47795544506458137,0.47695315193805216,1
12,-0.12745204275742275,0.0068234470498229937,0.0036651017313381932,-1.1219699177565898e-05,1
13,-0.15897939744638293,0.72306099329768603,0.71293147489020692,0.72213910801526271,1
14,-0.20784492726440826,1.2025067884030207,1.1977552458013216,1.203507211579687,1
15,-0.15793409547300635,0.48662266267925103,0.47907367508261212,0.48040507938501659,1
16,-0.1164455178642306,0.0051928507693500834,-0.0023411772283854172,-0.0015595381856816598,1
17,-0.15950298340800265,0.73208537133617479,0.73157487502359564,0.73575608291710182,1
18,-0.1907909845145081,1.2018111670540117,1.2022393855726221,1.2084850181148004,1
19,-0.15362573098882107,0.48427774555113978,0.47785446777198332,0.47924945036972733,1
20,-0.10843091275172269,0.0028965523376749294,0.00025057328163230507,-0.00073302034626763861,1
21,-0.16332142102810093,0.72473272847514336,0.72465980043048916,0.7247345984250062,1
22,-0.20385819415664652,1.2137264875805867,1.209401293547635,1.2091993389624387,1
23,-0.15536478436134377,0.48205250521425586,0.47492238638691275,0.47148915843857758,1
24,-0.1065721825879726,0.01358892565389523,0.0070684104818665152,0.0066981604090068413,1
25,-0.16280157496620704,0.71830758074612389,0.72090494110573045,0.72143226696707596,1
26,-0.2120747538543506,1.1985798936908727,1.196218147013995,1.2004666731025666,1
27,-0.14510249951359683,0.49935328134606249,0.49810976468721563,0.49665868359358373,1
28,-0.11260838074550306,0.0016025470325289957,0.0026254096075504201,-0.0010808310207721815,1
29,-0.16500437590473579,0.71837115904146343,0.71538110921064213,0.71931174382251606,1
30,-0.19480015702062498,1.2069535291770628,1.2027218326372575,1.2101193542949993,1
31,-0.14831133347838069,0.48836545595149961,0.47921953117192051,0.48165794579317817,1
32,-0.11184170130170272,0.0084727428289251804,0.008844862851647782,0.0085793299711120572,1
33,-0.16646293679781937,0.71005362205116129,0.70600144069819704,0.71105404522782756,1
34,-0.20506618176809777,1.2004498435538002,1.1991016097026295,1.2057997701116363,1
35,-0.15281417274831047,0.49633144236757143,0.49261959188966004,0.48615330526365619,1
36,-0.11175942350773391,0.0024851633678308464,0.00013837628985664607,-0.0016268563807470553,1
37,-0.15165667378315825,0.72542834982415239,0.72378092399491312,0.73038932681049951,1
38,-0.19628489721178952,1.201003348713227,1.1932000479352298,1.1958703363394905,1
39,-0.14976989437146424,0.494016444437267,0.49266447068637026,0.49615753703031912,1
40,-0.10764179390956723,0.0085101418261837331,0.0078089106275858649,0.0043644629800731341,1
41,-0.15946184451101825,0.72232797295141837,0.71971191309318261,0.72256171668428426,1
42,-0.19441120744913601,1.2141864952468668,1.2137320974301755,1.2195813006014131,1
43,-0.14431338067144137,0.48800642557781748,0.48210299386055494,0.48137745331373899,1
44,-0.10430954325383016,0.0068907652448883892,0.010490418731024114,0.0047421928523845198,1
45,-0.15229245673655364,0.72031590689890823,0.72181373673911331,0.72234480250018474,1
46,-0.19611660172412604,1.2038007937081667,1.2003245569129841,1.2012632717441738,1
47,-0.15356963249293323,0.50384490091681466,0.49789285050311599,0.4960453400385435,1
48,-0.10270512627143823,0.013443069564586874,0.011705886141927087,0.0071432084763836216,1
49,-0.15124528481331415,0.72240651084566132,0.71974931209044113,0.71749415255575033,1
50,-0.18847598658420367,1.2170549983365979,1.2130888346773283,1.2135675418422378,1
51,-0.14858808605809395,0.50424133028775542,0.5015542123347283,0.50496874078443421,1
52,-0.10951922357194659,0.021237020593269318,0.016029210225015814,0.015898313734610876,1
53,-0.15411752780277102,0.71420117084713475,0.71169730798067465,0.71990264797920123,1
54,-0.19033471674795374,1.2154805005520128,1.2108785539393478,1.2173224011669965,1
55,-0.14749977523787008,0.50468637835513219,0.50159161133198693,0.50097078797749495,1
56,-0.10062200212413683,0.016416289846641837,0.013134527837203811,0.011646047746313401,1
57,-0.14806263014661131,0.71993069722714509,0.72072542591888933,0.72580046984687496,1
58,-0.18877517856227208,1.2042757609733503,1.195107396795416,1.1998944684445108,1
59,-0.14777652781758338,0.50449938336883937,0.49834163847021862,0.50022280803232388,1
60,-0.11654649515682869,0.0054247245523531117,0.0039942129072134593,0.0012266871100805382,1
61,-0.16142529186709229,0.70579387626341206,0.70409783173773666,0.70785269106249538,1
62,-0.19374924519765963,1.211983694308338,1.2075837022808693,1.2143828399824743,1
63,-0.14574202236671807,0.50485093394306979,0.49825562077652397,0.49908587851566383,1
64,-0.096695107411988765,0.028406408367733924,0.023692264763293322,0.022940544918396404,1
65,-0.14713513501459918,0.71722300982562592,0.71163372968533511,0.72104331739558702,1
66,-0.19735450853338415,1.2083859107720654,1.2091806394638096,1.218990396444728,1
67,-0.15252994036914547,0.5063094948361534,0.50213763669196176,0.5015355128360991,1
68,-0.11185666090060614,-0.0056902574328888383,-0.0020457251500428488,-0.0037212002272260227,1
69,-0.16328776193056821,0.70279073678355031,0.69620290341645619,0.70367522306871511,1
70,-0.20096725166856036,1.1913170084232616,1.1926241033774481,1.1958778161389423,1
71,-0.15356589259320738,0.49099460545877588,0.4878624394383721,0.48479946156289661,1
72,-0.1102709434168435,0.015500014413807288,0.011488971957827479,0.0064999457235365102,1
73,-0.16728945463723338,0.69994841299190025,0.69667413078191398,0.69705186065422531,1
74,-0.20345054508652827,1.2013960381844417,1.1962480662118018,1.2002684584170964,1
75,-0.14985217216543306,0.50817570479935514,0.50515573577072703,0.50060427780436112,1
76,-0.11417165883091057,0.0054733432487892308,0.0064401073279228256,0.0015969371829402128,1
77,-0.16067731192192122,0.69466767457899259,0.69400010247792743,0.70131534634170034,1
78,-0.20049228440337674,1.1876481667921976,1.1882932994949076,1.1888580243535118,1
79,-0.14683407308666782,0.49987686730768222,0.49708503216233124,0.4991157977134707,1
80,-0.11456808820185124,0.0043625930302102064,0.0037810386228397078,-0.0014174219960991583,1
81,-0.15608097515884506,0.70664657340090709,0.70284122542984928,0.70988719651336074,1
82,-0.19849891784949586,1.2013735987860865,1.1966444955827424,1.1996812941601371,1
83,-0.15557421874599167,0.50217316573935733,0.49613509763196401,0.49196884933736118,1
84,-0.10979223625193402,0.016259214058155915,0.011773204336992481,0.015311149477651595,1
85,-0.15295441898803003,0.71058094791250681,0.71149909329520433,0.71569526078761403,1
86,-0.19721239234380164,1.1943463272012045,1.1910234262947821,1.1951111366951419,1
87,-0.15644935528184181,0.49851928370719678,0.49437360486108617,0.49053272784263274,1
88,-0.10630664970743688,0.021637189863935834,0.01518773278669837,0.015752457645302521,1
89,-0.1492182591619006,0.7074805710397728,0.70349196798214819,0.71106152502727926,1
90,-0.18821045370366793,1.1949858500543258,1.1876425569426088,1.1951111366951419,1
91,-0.1493809447999753,0.502752850196865,0.49630339311962751,0.49534597878980852,1
92,-0.10807562227776644,0.028361529571023662,0.021313688537649349,0.025577174225124392,1
93,-0.15834361449298751,0.71728284822123956,0.70857449170958553,0.7180925365118872,1
94,-0.19350241181575317,1.2068001932883026,1.2020860496838619,1.204128034934179,1
95,-0.15397354166332561,0.50957816719655091,0.51129291122085552,0.5104439539830864,1
96,-0.1091414936996352,0.029517158586312951,0.027065654316014803,0.026115719785647556,1
97,-0.14165992181594703,0.73252667950382577,0.72667934628245101,0.73013127372941544,1
98,-0.18816931480668353,1.2008537527241927,1.2035520903763972,1.2081895660364579,1
99,-0.1490967124208103,0.52162438421353075,0.51177909818521672,0.51452044468426861,1
100,-0.11616876528451731,0.027377935943123717,0.023853080451505099,0.019339021482397752,1
101,-0.15241587342750687,0.71561111304378222,0.71590469517226185,0.71757643034971919,1
102,-0.18685661000290832,1.2141191770518014,1.2067833637395362,1.2148989461446422,1
103,-0.14678919428995757,0.50381124181928205,0.49898116132333986,0.49807984548940876,1
104,-0.10824017786570407,0.018488194294765673,0.01604042992419338,0.0083624157870124498,1
105,-0.14516046795934759,0.71057720801278101,0.7082042416367258,0.71356351794387651,1
106,-0.18386095032249822,1.1960218022783877,1.1974485740238014,1.2021496279792014,1
107,-0.14906679322300345,0.51239805158984575,0.50664421586161734,0.50815139545113708,1
108,-0.11332644149286727,0.013424370065957597,0.011047663790176554,0.010625055121154905,1
109,-0.15330222966253457,0.69837391520731518,0.69738845162955232,0.70425864742594846,2
110,-0.19780703640021263,1.196814661020269,1.1911169237879284,1.1937946919916409,2
111,-0.13677374282411708,0.50662364641312518,0.50174868712047282,0.50311001062068417,2
112,-0.10735382163067636,0.016322792353495454,0.018879013816117552,0.01319062633309164,2
113,-0.15425216419290183,0.70079363032994357,0.69392904438313618,0.70031305321517112,2
114,-0.19233556310128633,1.1903969930907012,1.1969923062572472,1.195986273230992,2
115,-0.15140049065193714,0.50556899469043404,0.50405994515105135,0.50306887172369974,2
116,-0.11476256298759571,0.0076013461928008961,0.0093983680110743678,0.0050264252315495219,2
117,-0.16570373715347075,0.70761146753017778,0.7017304752112703,0.70929255245694967,2
118,-0.20400031034622901,1.1886093210217423,1.1842579476907098,1.1881250040072442,2
119,-0.15531990556463351,0.50973524298503681,0.50363359658230389,0.50637868298108168,2
120,-0.11906344767232931,0.0063484797846393706,0.012038737217528208,0.012749318165440716,2
121,-0.15764425324425257,0.69628705116028788,0.69621786301535959,0.69872733573140844,2
122,-0.20032024901598738,1.197588820263521,1.195313091280338,1.2024899588542544,2
123,-0.15391370326771192,0.49796203864804434,0.49807236568995705,0.49602664053991419,2
124,-0.10462743473052785,0.020679775534116877,0.015726278347221533,0.017390533725227142,2
125,-0.15802946291601566,0.70089086772281584,0.69975580815601868,0.70633803167352405,2
126,-0.2053653737461662,1.1879735380683469,1.19180132543776,1.1962031874150916,2
127,-0.15974046704059447,0.51779098699452908,0.51538436152094125,0.51370888644375801,2
128,-0.11383132795585775,0.021091164503960959,0.017072642248529443,0.016406940097327197,2
129,-0.15741611936097541,0.70454848965470229,0.70165941711647906,0.70459523840127547,2
130,-0.2018423882044105,1.1963396937550854,1.1919995401232302,1.2004255342055823,2
131,-0.15099658148154477,0.51098810939319828,0.50334562430341301,0.5049537811855308,2
132,-0.11440727251363945,0.011475882308786985,0.0026291495072762756,0.0069075947936547378,2
133,-0.15814165990779133,0.68784235757930667,0.68092915293606315,0.68712242688207947,2
134,-0.19200645192541108,1.1885382629269512,1.1884054964866833,1.1867636805070327,2
135,-0.15077592739771931,0.4974122733883436,0.49895872192498475,0.49870066884390074,2
136,-0.11527492925003789,-0.005607979638920021,-0.0088635623502770593,-0.01138425476550353,2
137,-0.16179928183967782,0.68375838707867265,0.68634078783937569,0.69033874064631506,2
